,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Jungang-dong,0.03680732079308592,0.05409252669039146,0.04494153533299441,0.006100660904931368,0.004473817996949669,0.08246059989832231,0.007829181494661922,0.004677173360447382,0.021148957803762074,0.013523131672597865,0.01891204880528724,0.01626842907981698,0.01708185053380783,0.00864260294865277,0.029283172343670564,0.02653787493645145,0.011489578037620742,0.023690899847483477,0.02358922216573462,0.008439247585155059,0.01708185053380783,0.013014743263853584,0.09008642602948652,0.08673106253177428,0.006914082358922217,0.004880528723945094,0.009150991357397052,0.019725470259278087,0.0062023385866802234,0.05033045246568378,0.0099644128113879,0.028164717844433147,0.02521606507371632,0.009659379766141332,0.08581596339603458,0.017488561260803254,0.006914082358922217,0.003253685815963396,0.03396034570411795,0.015455007625826132
Gwanak-gu Sinsa-dong,0.04305882352941177,0.04847058823529412,0.03811764705882353,0.012705882352941176,0.007294117647058823,0.0851764705882353,0.011294117647058824,0.004,0.02,0.021411764705882352,0.02164705882352941,0.02,0.010352941176470589,0.006823529411764706,0.015058823529411765,0.03176470588235294,0.007764705882352941,0.02188235294117647,0.02658823529411765,0.011058823529411765,0.019529411764705882,0.006823529411764706,0.10941176470588235,0.08023529411764706,0.006352941176470588,0.005411764705882353,0.006352941176470588,0.016,0.007058823529411765,0.03623529411764706,0.011058823529411765,0.034352941176470586,0.028,0.011294117647058824,0.072,0.01976470588235294,0.01223529411764706,0.0035294117647058825,0.03011764705882353,0.01976470588235294
Noryangjin 2-dong,0.03571428571428571,0.05725190839694656,0.04334787350054525,0.029989094874591057,0.004089422028353326,0.06815703380588876,0.009133042529989095,0.004634678298800436,0.014585605234460196,0.014040348964013086,0.014721919302071973,0.016221374045801526,0.010223555070883315,0.011723009814612868,0.02153762268266085,0.06284078516902944,0.007906215921483098,0.01826608505997819,0.022355507088331516,0.007224645583424209,0.019083969465648856,0.00940567066521265,0.09623773173391494,0.08247001090512542,0.009541984732824428,0.007224645583424209,0.005316248636859324,0.01376772082878953,0.008451472191930208,0.043484187568157036,0.00886041439476554,0.032851690294438386,0.03026172300981461,0.01485823336968375,0.07415485278080698,0.01772082878953108,0.007497273718647764,0.0029989094874591058,0.027944383860414396,0.013904034896401308
Ichon 2-dong,0.05211406096361849,0.04162569649295313,0.03179285480170436,0.0042608980662078005,0.004588659455916093,0.07046869878728286,0.008849557522123894,0.004916420845624385,0.017699115044247787,0.017699115044247787,0.02196001311045559,0.024254342838413635,0.015404785316289742,0.010816125860373648,0.01802687643395608,0.024582104228121928,0.010816125860373648,0.025237627007538514,0.02753195673549656,0.007210750573582432,0.015077023926581449,0.013110455588331694,0.09800065552277942,0.10390036053752869,0.00819403474270731,0.0019665683382497543,0.0029498525073746312,0.01933792199278925,0.017043592264831202,0.0514585381842019,0.010816125860373648,0.0386758439855785,0.023271058669288757,0.00819403474270731,0.07177974434611603,0.01638806948541462,0.011143887250081941,0.004916420845624385,0.03048180924287119,0.013438216978039987
Sogong-dong,0.036382987110252674,0.05289920769443021,0.0419409515550475,0.004138909692932319,0.0066616736962434465,0.0743427017225748,0.01206196539083133,0.0071346919468642835,0.03322953210611376,0.014427056643935511,0.02171942134100674,0.01832945721155741,0.026883203910284204,0.011628365327762229,0.023808585281248767,0.027198549410698096,0.009539201387520202,0.026489022034766843,0.022980803342662306,0.009223855887106312,0.015294256770073712,0.012771492766762585,0.08782372186526864,0.08139855729433561,0.007252946509519492,0.005715637195001774,0.0042571642555875285,0.02104931215262722,0.008080728448105956,0.04391186093263432,0.010485237888761875,0.029208876975836653,0.026016003784146004,0.008514328511175057,0.08013717529268004,0.01683156608459143,0.008632583073830266,0.003508218692104537,0.03181047735425125,0.01627971145886712
Ogeum-dong,0.034866468842729974,0.05129292072912251,0.04959728698601102,0.0038151759220008477,0.00370919881305638,0.08414582450190759,0.008902077151335312,0.004557015684612124,0.016638406104281474,0.015154726579058923,0.01812208562950403,0.016638406104281474,0.00953793980500212,0.008372191606612971,0.01801610852055956,0.025858414582450192,0.007842306061890632,0.022149215769393812,0.024162780839338704,0.008902077151335312,0.018757948283170834,0.009114031369224248,0.09983043662568886,0.08255616786774057,0.005404832556167868,0.0038151759220008477,0.004980924120389996,0.014412886816447647,0.006464603645612548,0.04631199660873252,0.011233573548113607,0.03825773632895295,0.029355659177617635,0.010173802458668928,0.10375158965663417,0.015048749470114454,0.009749894022891056,0.005404832556167868,0.034866468842729974,0.018228062738448497
Nagseongdae-dong,0.03554761195511866,0.054810843014596364,0.04547711250124119,0.005361930294906166,0.005163340283983716,0.07387548406315163,0.008340780458742925,0.005659815311289842,0.03127792672028597,0.015986495879257274,0.019064641048555257,0.018468871015787907,0.016979445933869526,0.008539370469665375,0.023731506305232845,0.029292026611061464,0.011121040611657234,0.023433621288849172,0.020057591103167512,0.009234435507893953,0.017376625955714427,0.01181610564988581,0.09135140502432727,0.07824446430344553,0.007347830404130672,0.0027802601529143085,0.005262635289444941,0.01836957601032668,0.00844007546420415,0.04458345745209016,0.010326680567967431,0.03078145169297984,0.027405421507298182,0.009532320524277629,0.0938337801608579,0.019362526064938934,0.013603415748187866,0.002978850163836759,0.02958991162744514,0.015589315857412371
Jamsilbon-dong,0.04641021647718424,0.059959507864818566,0.0437626537922442,0.00389347453667653,0.0028033016664071016,0.08783678554742252,0.009811555832424856,0.006073820277215387,0.01541815916523906,0.017131287961376734,0.02460675907179567,0.015106681202304937,0.012147640554430773,0.008565643980688367,0.020090328609250894,0.026164148886466284,0.01292633546176608,0.022582152312723876,0.02164771842392151,0.008721382962155428,0.01557389814670612,0.009967294813891917,0.09936147017598505,0.08378757202927893,0.0034262575922753466,0.007475471110418938,0.004983647406945959,0.0180657218501791,0.006696776203083632,0.043451175829310074,0.011213206665628406,0.0361314437003582,0.03177075221928049,0.011368945647095468,0.07008254166017754,0.0180657218501791,0.0070082541660177545,0.003114779629341224,0.034106836941286404,0.018688677776047345
Sadang 5-dong,0.05321100917431193,0.05917431192660551,0.0389908256880734,0.005504587155963303,0.005963302752293578,0.06972477064220184,0.007339449541284404,0.005045871559633028,0.016055045871559634,0.011009174311926606,0.01926605504587156,0.014678899082568808,0.013761467889908258,0.009174311926605505,0.023394495412844038,0.022018348623853212,0.00963302752293578,0.027522935779816515,0.016972477064220184,0.011009174311926606,0.01743119266055046,0.016055045871559634,0.10596330275229358,0.08761467889908257,0.011467889908256881,0.003669724770642202,0.005504587155963303,0.030733944954128442,0.007339449541284404,0.052752293577981654,0.005504587155963303,0.029357798165137616,0.023853211009174313,0.018807339449541285,0.07752293577981652,0.022935779816513763,0.01055045871559633,0.00045871559633027525,0.01743119266055046,0.015596330275229359
Samgaksan-dong,0.032886629698089954,0.04890634627233518,0.0411275415896488,0.004852125693160813,0.003465804066543438,0.07647874306839186,0.009319162045594577,0.005314232902033271,0.012091805298829328,0.017097966728280962,0.016019716574245224,0.015634627233518175,0.011013555144793592,0.007855822550831794,0.018792359827479975,0.0355822550831793,0.00885705483672212,0.021410967344423906,0.02025569932224276,0.01147566235366605,0.016712877387553914,0.009011090573012939,0.09943006777572397,0.07463031423290203,0.004004929143561306,0.004929143561306223,0.006238447319778189,0.012707948243992606,0.0066235366605052375,0.04043438077634011,0.008086876155268022,0.029959950708564387,0.027726432532347505,0.01162969808995687,0.14594886013555144,0.019870609981515713,0.013324091189155883,0.00292667898952557,0.02934380776340111,0.018022181146025877
Jangwi 1-dong,0.03421926910299003,0.06279069767441861,0.04285714285714286,0.0049833887043189366,0.004318936877076412,0.06710963455149502,0.005647840531561462,0.002990033222591362,0.015946843853820596,0.014617940199335547,0.014285714285714285,0.029235880398671095,0.008637873754152824,0.011960132890365448,0.01727574750830565,0.030564784053156147,0.010299003322259137,0.021926910299003323,0.02857142857142857,0.014285714285714285,0.02026578073089701,0.012624584717607974,0.11262458471760797,0.0893687707641196,0.008305647840531562,0.008305647840531562,0.005647840531561462,0.01627906976744186,0.006644518272425249,0.04916943521594684,0.01229235880398671,0.035880398671096346,0.0212624584717608,0.008970099667774087,0.07308970099667775,0.01627906976744186,0.008970099667774087,0.003986710963455149,0.030897009966777408,0.016611295681063124
Pil-dong,0.03408373658741847,0.05396591626341258,0.03608247422680412,0.003787081843046497,0.006522196507468967,0.06879865348201136,0.008310540711129813,0.008310540711129813,0.022196507468966967,0.016621081422259626,0.018409425625920472,0.019356196086682095,0.09204712812960236,0.011045655375552283,0.017988638754470862,0.02535240900483905,0.008626130864717021,0.02072375341889333,0.02114454029034294,0.010519671786240269,0.014622343782873975,0.013780770039974752,0.0822638333683989,0.07784557121817799,0.010519671786240269,0.003997475278771302,0.006416999789606565,0.01756785188302125,0.00894172101830423,0.04470860509152114,0.01020408163265306,0.026930359772775088,0.023248474647590996,0.0071533768146433835,0.07195455501788345,0.01914580265095729,0.007258573532505786,0.0029455081001472753,0.027877130233536714,0.018725015779507678
"Junggye 2,3-dong",0.04624848950895309,0.05091728001757662,0.04207404152477205,0.0049983521915851915,0.0021421509392507963,0.07667801823574645,0.008074261232560694,0.005602548610348237,0.013841590684389761,0.014775348786114468,0.018290673404372185,0.022684829177194332,0.008348895968362078,0.009831923541689554,0.02389322201472042,0.029550697572228935,0.010491046907612874,0.024003075909040977,0.021531363286828517,0.007305283972316818,0.01543447215203779,0.010545973854773152,0.09936284741294078,0.09194770954630342,0.006096891134790728,0.004394155772822147,0.006206745029111282,0.013786663737229485,0.006865868395034604,0.045040096671427,0.008898165439964847,0.031528067669998903,0.024881907063605404,0.011699439745138965,0.11089750631659892,0.01598374162364056,0.008568603757003185,0.0018125892562891354,0.026804350214215095,0.017961111721410523
Songjeong-dong,0.03702744691869498,0.05748316934230968,0.041429311237700675,0.0036250647332988087,0.00647332988089073,0.0877783531848783,0.007767995857068877,0.004401864319005696,0.015018125323666495,0.018902123252200934,0.018125323666494046,0.02278612118073537,0.013464526152252718,0.009321595028482652,0.022268254790264112,0.02977731745209736,0.008285862247540134,0.024080787156913516,0.018902123252200934,0.010357327809425169,0.01579492490937338,0.009580528223718281,0.09373381667529777,0.0877783531848783,0.00647332988089073,0.011651993785603314,0.005178663904712584,0.01605385810460901,0.006991196271361988,0.05100983946141895,0.00983946141895391,0.02641118591403418,0.02563438632832729,0.006732263076126359,0.08907301916105645,0.020714655618850338,0.009580528223718281,0.002330398757120663,0.02874158467115484,0.019419989642672192
Anam-dong,0.03367332681291044,0.05232639374039402,0.04506077965628057,0.0037725303898281403,0.003912253737599553,0.0776163196870197,0.0076847841274276935,0.007754645801313399,0.019700992035769176,0.016766801732569513,0.01816403521028364,0.01830375855805505,0.01418191979879838,0.009990219365656002,0.02361324577336873,0.02913231801033953,0.010898421126170184,0.025359787620511387,0.02158725723068325,0.01075869777839877,0.017814726840855107,0.010269666061198826,0.09459270644124633,0.086349028922733,0.00642727399748498,0.005239625541427972,0.007195752410227749,0.016207908341483862,0.008243677518513343,0.04638815146010898,0.012575101299427134,0.03535000698616739,0.023543384099483023,0.011177867821713008,0.0864887522705044,0.017255833449769456,0.010828559452284477,0.0035629453681710215,0.03360346513902473,0.0166270783847981
Sadang 4-dong,0.03941360249939918,0.055275174236962266,0.043018505167027155,0.01057438115837539,0.005287190579187695,0.06897380437394857,0.012256669069935111,0.0055275174236962266,0.017543859649122806,0.017063205960105743,0.018745493871665464,0.019226147560682527,0.012977649603460706,0.014419610670511895,0.013217976447969237,0.032684450853160296,0.007209805335255948,0.02090843547224225,0.02427301129536169,0.007930785868781542,0.014900264359528959,0.014419610670511895,0.09853400624849795,0.08579668348954578,0.008651766402307137,0.0091324200913242,0.005046863734679163,0.0182648401826484,0.010093727469358327,0.046142754145638065,0.007209805335255948,0.032684450853160296,0.02571497236241288,0.009853400624849795,0.08771929824561403,0.020427781783225185,0.011295361691900985,0.005046863734679163,0.02859889449651526,0.013938956981494832
Jongam-dong,0.039170239888747245,0.05272916908100591,0.045196430640862206,0.007069185305365627,0.0039402016456136285,0.08540966508286012,0.008112179858616293,0.004867307915169776,0.014833700312898365,0.014254258894425774,0.017962683972650367,0.017962683972650367,0.013443040908564144,0.009271062695561478,0.02213466218565303,0.027233746668211843,0.007996291574921776,0.023872986441070807,0.029319735774713175,0.009850504114034072,0.01749913083787229,0.012168269787924442,0.09966392397728589,0.08309189940896976,0.007764515007532739,0.0026654305249739253,0.006605632170587554,0.01529725344767644,0.006837408737976591,0.04600764862672384,0.009155174411866961,0.030246842044269324,0.031058060030130955,0.012400046355313478,0.08204890485571908,0.019353343376984588,0.011820604936840885,0.0034766485108355546,0.030246842044269324,0.017962683972650367
