,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Mangwon 2-dong,0.044934261994649845,0.014086051920029858,0.011777847406556581,0.02276181617411891,0.011723439639972511,0.03662422461012043,0.006537719016947426,-0.012675932698038534,0.021137333502319222,0.0011234431565549025,0.0296903446787188,-0.008410065977774083,0.043511872870016614,0.024126340671124357,-0.019920522547860146,0.004412533702020049,0.034608352406852165,-0.015659106288962325,-0.018672130062036572,0.019222497686372353
Yeonnam-dong,0.04057856285330272,0.028621213107505795,0.027768080708847637,-0.016279108380285172,0.04135882310219714,-0.008503999628954217,0.04463569661890718,-0.021790833348185455,-0.003076655014630407,-0.005066307495058759,0.01962937934734851,0.041071063548913676,0.0200296449434133,0.03489446798668577,-0.041620297551495315,-0.0402817666174993,0.03548741813584314,0.08067820102238227,-0.006520177919707402,-0.030095211205411986
Seongsan 1-dong,0.041689258992690256,0.03125891469370431,0.010842275107861241,0.0028112987934397126,0.01033669826984323,0.004167353896304251,0.03456991735346791,-0.02179838262893187,-0.01029485856759132,0.009665978719891442,0.046281960694656454,-0.007282612236194437,0.05665119419510946,0.0346573974673748,-0.031719667192573305,-0.011328882840378392,-0.0077566316724138025,0.04627732284952346,0.050118929988606564,-0.0016481381764939771
Seongsan 2-dong,0.07930665358006535,-0.056529439517877034,-0.03835724599454272,0.009223309857905045,-0.05747866183795609,-0.04459591022830584,-0.02191669925120019,0.018946106332439882,0.07225741893845537,-0.04182390227744828,-0.005358899496390685,0.10937192354121539,-0.004668596083495713,0.0345403714935488,0.050770093185585036,-0.00573589113120303,0.018441881669685273,0.009186337651327854,-0.0458254177444789,0.050345934826405835
Sangam-dong,0.04732511945736453,0.018516094003951468,-0.08251638792256485,0.093300661936957,-0.00675907698309433,-0.09548001853959838,0.023278255914297556,0.0654074429614504,0.006577005991307029,-0.16459934030141327,0.14778032369180824,0.016055366642737146,0.023009131671487586,0.008448371425320502,0.017773830818896358,-0.07755606635764752,0.055621909337735725,-0.01800379908564856,-0.04217029670064965,-0.02969657168709395
Dohwa-dong,0.044311698960103424,0.03667736778146955,0.018369288349623918,0.012823153465009205,0.0005680779830703191,-0.027601897099119574,0.0015365646505923524,-0.017119632391921207,0.059415715457401534,0.031935251608278065,0.0063077850685937485,0.08172371771546538,0.029555068898418885,0.012086559170268697,0.019364789509540955,-0.015221825042093068,0.03803559757526593,0.002705727312987574,0.017064969093960814,-0.026095085857790683
Seogang-dong,0.04286927828378305,0.03784933363521046,-0.02638659458570141,-0.002923043024721391,0.022980718197704537,-0.03156735079425598,0.04300884635638828,-0.019584629035160752,-0.005750073409441801,-0.05208890463869982,-0.019145555875960063,0.03211220449455822,0.025180217192472987,0.050581215043251276,-0.0035354403515886193,-0.01634735497996912,0.020150418616820473,0.06836332016720773,0.007495575875666963,-0.003289685814084051
Gongdeok-dong,0.07299530829748622,-0.006200750055289548,-0.002042124357556453,-0.07984632899286462,-0.046428432816440775,-0.08715335865167402,-0.02657381782299897,-0.05579512031590465,0.07169948423357554,0.05817497849163992,0.03141144777247844,0.10568480159703882,0.009770408630440184,0.030804999623614264,0.06188535569929235,0.004215545274027283,0.015302874617638058,0.008104693307879858,0.02291683469831636,-0.08520604142813873
Ahyeon-dong,0.03941594359874414,0.03676481079234644,0.04026699424176264,0.00020998054159493241,-0.0005110733210577121,-0.04512138254095547,-0.010726677529361935,-0.01936101141466236,0.03719163684399018,0.01782068997040331,0.023781789014196284,0.06888457534043227,0.045815778772710564,0.03331514142880324,0.025528752728340858,0.021239389403518553,-0.03913436726708686,-0.007537867953569557,0.009003998322045957,0.01821775565329193
Mok 1-dong,0.038463461466518,0.06862670011451448,-0.07899699260777462,0.045158190262929755,0.01215180073504138,0.02743163995474502,0.0028971967195283665,0.021279058514602066,0.07774055747087173,-0.054786772718432276,0.0030809735327774054,-0.0475828610321513,-0.04142122465601437,0.008465227988799064,0.02502945112282981,0.016786877470222866,0.02666122607502347,-0.01551271821848454,0.01688448332848554,-0.04236411647465005
Mok 2-dong,0.05651979344043292,0.008873533172379782,-0.03832058152808885,-0.003454349958414998,0.016116404994833695,0.02874320059818887,-0.009501650975285202,-0.0018017371564941075,-0.01776501759676249,0.005926064427236515,-0.016731218673528846,0.03285111109917606,0.002594271621484598,-0.01693959357566531,-0.010789471162303643,-0.011092948203674473,-0.0068136784373225324,0.00470865384338332,-0.03605299150998523,-0.037881975357909305
Mok 3-dong,0.046907229798781945,0.014064272289794344,0.0020281158525740765,0.008915336812859827,0.014358811918131285,0.03740688228705238,0.03159247286583867,-0.02866907533832989,0.027326476769857125,0.016898496435251365,-0.012086480333055972,0.021074661456983907,-0.0009972526283340852,-0.00906551491965998,0.001323203688529934,0.027197644723313905,0.0026311973929745167,-0.004640293264746079,-0.028501393826228863,-0.024262437373010124
Mok 4-dong,0.04945175508000142,0.019768599760871038,-0.030192716748517253,0.02033886397141336,0.029669426294196957,0.06855218306615413,0.005369575878287659,-0.03430610765670158,0.05390553268369492,-0.0042821733371599694,-0.02560687233883462,-0.06034888602044863,0.02418114028078969,-0.003840584504653847,0.01376577696768918,0.03129184129630955,0.014241331741734586,-0.004843541094270038,-0.02478001803170407,-0.0516498503934808
Sinwol 1-dong,0.053562600238622776,-0.01790107362174768,0.020714714259180096,-0.017475812662208726,-0.010875093921712658,0.04915688689150741,0.024058749685113127,0.018076512475657468,-0.012177619284885225,0.034075505631380155,0.05256485689328321,0.005187498969453142,-0.020540963009083858,0.002357813233113597,0.0442942463756588,-0.0023881897828296056,0.024282739606905027,-0.026100150794148107,-0.018085086070954985,-0.04270520465554841
Sinwol 2-dong,0.04579419821819917,-0.002228669421146512,0.014695646410590098,0.03662575106837343,0.0041564217713147104,0.053641798290162614,-0.018867031004836606,0.016876004505894365,-0.01615464544297013,0.05187321559958264,0.008514150257184992,-0.04509611773704957,0.01026578931260776,-0.019419046182550144,0.017857475174305564,0.0025520203115756224,0.013917622809522476,-0.006707455736866904,0.006073624656076002,0.007038470474834691
Sinwol 3-dong,0.04246826831336738,-0.003879077295584114,0.04376560871599836,0.009043752263298739,-0.007153437932631815,0.0014227110326075476,0.014766052082080858,0.028599878563665294,-0.038354339967020715,0.03049175050601392,-0.0063785937423956815,-0.01195050586724156,0.002812787439773654,0.03533988914186993,-0.00041718561387475505,0.020784660980206662,0.007330869496623737,-0.00650585192315281,-0.010615514178802478,-0.013659978159350349
Sinwol 4-dong,0.04043586618524532,0.006249339200323271,0.003794158176568768,0.054455589454607524,0.01160343040919943,0.07537964684394864,-0.017884052179226437,0.011234531118473117,-0.01705088308489459,0.0480393816693796,0.02180170189352474,-0.04603935550650895,0.024960272334861318,-0.015263095216395968,0.025078980765770177,-0.02129598595043373,0.046154973764156275,-0.023876632895852713,-0.009294973695097136,0.04175214529813931
Sinwol 5-dong,0.0367957851242633,0.009542981237994389,0.02133482042393417,0.04362894387637834,0.008819903508659055,0.02957117165380706,0.011846047965274038,0.027990601143345187,-0.0018104353555732327,0.005090622448977879,0.0033036352111317645,-0.013124191205698955,0.003111225599971883,0.0011081945108789605,0.021130734218565587,0.03025105058903778,0.0642655130883392,-0.030466034140676952,-0.023247956722780055,-0.0054290521194102865
Sinwol 6-dong,0.025291360717376404,-0.0004825343211746917,0.046266852505644315,0.04132406104478545,-0.002573676283158547,0.07247884490540252,-0.10441855189309165,0.006843364872041481,-0.12039944738499722,0.13718827204934933,-0.1127034840892631,-0.053718884513711165,0.010983689954076215,-0.04836689609394787,-0.0013086857161632012,-0.09609575327386066,0.12511554509737302,0.04775610835949235,0.03901581831094733,0.0035507145120434336
Sinwol 7-dong,0.052855194806500375,-0.010733551208610722,0.010680953189948146,0.014582605198171929,-0.021071879701109446,0.006486152360134303,-0.048858740865213406,0.022125996986265856,-0.015968029660610488,0.028946006663547023,-0.0046370579800829115,-0.028885478867671312,0.0042547965847761215,-0.016052856565660075,0.021326233154504663,-0.002257722193791576,0.036090017038840516,-0.027698299672057523,0.01931276043404842,0.058851518792969675
Sinjeong 1-dong,0.03460861149244438,0.04110452288474993,-0.0069328939848312815,0.05031059866996276,0.0466419095274087,0.03657003625956699,-0.01588297240735945,-0.018600703696839964,0.041325431816749594,-0.014469615314543093,0.020213588013881855,-0.057641649813586555,-0.06084391237821302,0.0022871182469869837,0.029509146680432086,0.04941827306975688,-0.020861826354532712,0.017240679873557395,-0.0022229337610243927,-0.005337226919706159
Sinjeong 2-dong,0.04071213880617199,0.016828970581666595,-0.003863085902204717,0.0512667578497508,0.02498963295902702,0.05614439033425545,0.01597506388109612,-0.01673578931025672,0.06915858955968741,-0.014107647871676173,-0.024750697941628874,-0.07770743427363344,-0.006324718412897489,-0.008074546319134977,0.022966398415764904,0.046855649321160445,0.03251414002277041,0.012403770918702038,-0.028411446385459015,-0.04886264123668862
Sinjeong 3-dong,0.09827629455256467,-0.07879081019695423,-0.09950075946641375,-0.030143118237423338,-0.02541341968449631,0.010775187154888356,-0.08572901745454575,0.09704903307848081,-0.0014602836091880686,-0.01439071860925668,-0.029406232332770184,-0.006182561411062011,-0.043693921538526415,-0.05839842845307419,0.019765384575462525,-0.039596283686650365,0.040771644344143196,-0.026833180217864534,0.028411061783045827,-0.013468482345091657
Sinjeong 6-dong,0.039991578375131315,0.045611269939116864,-0.05201966094782584,0.07165366062688845,0.05066807094524218,0.017593037904439994,-0.02027246697314483,-0.015368296623162058,0.05718232162947862,-0.047689647545449625,-0.03424517939542849,-0.04444966204596776,0.003814186121478863,0.011918888777867781,-0.0017892116176448098,-0.01255097880904287,-0.0011662741521421456,0.050902654227222004,0.04002055353076568,-0.0365779398059913
Sinjeong 7-dong,0.06265060052715281,-0.029677754044812685,-0.010015127755748353,0.02625463345860992,-0.013989934569383319,-0.011269551505439405,-0.016242644406306947,0.006445343188476542,0.06275949319460482,-0.011632722488242209,-0.0419334258257246,-0.03231857528259087,-0.0210940609663618,-0.0485940978425579,0.0025420497998260906,0.05172420496034823,0.01665267409376889,0.018563326207727247,0.047423498844389664,-0.05317651760205281
Mok 5-dong,0.055620068923066084,0.06385718906095617,-0.1074971213048623,0.04360806119097878,0.0426630965974768,-0.014107488607921746,-0.067464168608363,-0.04848834265878603,0.11302031236882357,-0.11069382725912737,-0.12607145724912538,-0.0743159138362219,-0.05040093663640975,-0.06454221048089852,0.018843128214269256,0.04469721173634902,0.011538821836349165,0.052952394165906004,0.04632863741618234,-0.14821968076227907
Sinjeong 4-dong,0.06786175027567057,-0.01009823981894417,-0.02797277537966553,-0.06958285219269063,-0.035167903330760614,0.04358768135708793,0.024149053605788937,0.015818855653824036,-0.0038570346934392193,0.011172698631674438,0.0029479692781402365,-0.027084886222059245,0.03223883976035963,0.011460349978266534,0.024309444974054156,-0.03032754067093322,0.04681852122980087,-0.09861377578564626,-0.018545730098497276,-0.012684713142416912
Yeomchang-dong,0.05962121661094872,0.029480696699865794,-0.0981986296172421,0.026477414482534968,0.0045140191007353525,0.03682056965979031,-0.052525323440175554,0.06739778837282716,0.01914635838812391,-0.003518352978346843,0.0008616823342975511,0.016946750187611388,-0.02230581065985375,0.016326358629658148,0.030292419805740097,-0.0020409442536498995,0.03946484955590023,-0.06642949277349014,-0.010449978396830411,-0.04472294852344604
Deungchon 1-dong,0.041823569727934155,0.03222887497434811,-0.016559251130581047,-0.0009576061796731321,0.02337678928899306,0.020369081783461668,0.03768970716268473,-0.026072256236665904,0.0066917159672425066,0.019125042451439832,0.04866593254362074,0.06307533886146724,0.02874540682789659,0.0667255061717822,0.015639492734521282,0.0017068606073658908,-0.024416738291270227,0.06986156151915081,0.013306628923795555,0.023011224244748413
Deungchon 2-dong,0.0414422299901979,0.021461496922512816,-0.0049342642997267806,0.04644443179854566,0.02270707046892885,0.02014724036158623,0.015610593180893188,0.01701595524201814,0.005642034292570275,-0.02295561079110069,0.006579900073757214,-0.006105634563749132,0.020022143608334972,-0.013176981090336257,0.0036886249938077285,-0.010995039266214377,0.041468143774990765,0.009526204560513226,-0.022302020074912658,-0.05045444657491048
Deungchon 3-dong,0.08287263817218339,-0.2123749016816922,-0.002670471353117156,0.11032742243180482,-0.15787246939227126,0.0004998092297976072,0.23054651416397884,0.057056977785440874,0.2148195636636516,-0.041457436610527365,-0.14602174698638062,0.07479080296505757,-0.12036968575259333,0.041505185053382965,-0.06209098207145647,0.00479337376296599,-0.024894199386645218,0.013054950481650425,-0.0014120039424603496,0.010995265064650277
Hwagokbon-dong,0.07084427299978684,-0.020115160690841367,-0.06839369485791265,-0.018542008266154097,0.0106999256396289,0.07641787407039058,0.028673552880621723,0.000137944404710192,-0.06738827127062834,0.021933257536298628,0.09267482482166269,0.11895932955096547,-0.04948178931720842,0.050824684241125226,0.053097651077844955,-0.059552190043712046,-0.08223566542308926,0.024072772097490244,-0.05822864266310335,0.08231953318855151
Hwagok 2-dong,0.04507290978589038,0.012860607614006096,0.007689429366900292,0.026564160410924444,0.028310532830004852,0.05801289544651336,0.02075902524757933,0.0067079084522196014,0.01776579255629707,0.031229768552462085,0.03854055209337478,-0.004491517754872204,0.03400031428440321,0.050085315854952246,0.027318099936984065,0.03069862261529258,-0.02515314296199759,-0.010198106196881718,-0.06521321267495012,0.009235455967517455
Hwagok 3-dong,0.04811254847683087,0.017244084816097772,0.0048604019599945624,0.02445031777792777,0.016264550516381152,0.05444647305606127,0.04069885588268328,-0.032998951372765394,0.024938128369586574,0.0028953232954840166,0.02119816778976554,-0.044201074615311316,0.03285185234766278,-0.015307173293609116,-0.009102919689661157,-0.018276202323955378,-0.003645850851362324,0.034147588272638606,-0.040174548669366775,-0.024880592121811044
Hwagok 4-dong,0.049289258235296576,0.0061419992466270525,0.015770517100626488,-0.011642195518749664,0.000587982589788138,0.018428928478994945,0.015104612909922151,-0.023919110655587845,0.013973112746870959,-0.012850391743660525,0.02269932749711436,-0.013789926385111515,0.03591427387492507,0.014930722369937562,-0.008678696438969676,0.03551943938661695,-0.00507485182391578,-0.016581444977716523,-0.024141255102292005,0.023374417736025443
Hwagok 6-dong,0.044618807610377766,0.02111098429038389,-0.02456993521548707,0.011557583633798406,-0.0031108086700790626,0.026819072870226883,0.06034372510069538,-0.008615923291823464,-0.016657233648149878,-0.034555528696577686,0.007672765263853419,-0.031144704104104498,0.027295741220407507,0.06001559093606549,-0.04564113945722065,-0.07152161097517291,-0.018588988004333035,0.005228827060112246,-0.04708469975080459,0.05425502546085362
Hwagok 8-dong,0.055836463550918265,0.0030526117873295464,-0.011634053348927786,-0.0008640849929199315,0.019809022467406862,0.06212777410077289,0.027314335221905402,-0.011754084539168194,0.020263386041192,0.023352053392743224,0.04463969734654256,0.008353435318051754,0.07554698066161422,-0.018142998602471386,-0.0034928423775666293,-0.032940865919049496,0.004035853040644083,-0.02793110239330232,-0.029381421408049904,0.0309174920923226
Gayang 1-dong,0.037619402789386976,0.03429665593967545,-0.022574841531964752,0.05800685703716542,0.017031207718348255,-0.007830413566908286,-0.005534053994302434,0.037222081956389694,-0.07791667463961827,-0.04143312956747355,0.08805304758685858,-0.041477946084323244,-0.041962406557150216,0.05917127779731952,-0.016137200880331395,0.01685542113668736,-0.022555278732749956,0.016288777813184916,0.03588859397727802,0.022745732960217032
Gayang 2-dong,0.05562323689763859,-0.1267960866665046,0.07769886450212543,0.09960645910423489,-0.09032308956343471,-0.010487470920252732,0.19247051231053444,0.04303611441266,0.04769828067142011,-0.049467825545179527,-0.07047400320878977,0.0404649368690655,-0.12468013641766862,0.028764678099804982,-0.11438151621615941,-0.051595077249570825,-0.011309108550778171,0.02303722344377977,-0.024200529548476114,0.000821024015273702
Gayang 3-dong,0.051015230462905285,-0.06565855203045069,0.0463561258045915,0.08339813508887509,-0.049678630675022026,-0.0037598648022535803,0.08863611958970584,0.09530341742194735,0.007873376588144427,0.022562034444147443,-0.021744475839951836,0.06693708873825172,-0.060173316321972904,0.0186420814455163,-0.017623964307202058,0.013374865905031562,-0.005133139294376849,-0.020892111486779365,0.055153669861402674,0.053393716932787424
Balsan 1-dong,0.05357212866130237,0.006701424945780428,-0.05702362518280634,0.03990837130155572,-0.011971377073331454,0.04725898246981831,-0.021973786541108684,0.03324321812725056,0.007561270161933197,-0.07171404108773353,0.03410896282235561,-0.07595918407787286,-0.010566154943714013,0.055599357953514374,0.05513373097475916,0.05115282283467754,0.00854357803490303,-0.04892491357566114,-0.0398877974194183,0.03600282965089502
Gonghang-dong,0.03942382423340926,0.02343536989123186,0.016921190933204606,-0.004575147525668134,-0.023704747716334507,-0.17250002805068332,0.004253892914443285,0.07081576030623021,-0.147819289118645,-0.033292322026858355,0.1581434060219438,-0.1129926042223393,0.1056603326436272,0.13311852791651785,0.03861825957452137,0.12218223522023718,-0.18101201177190648,-0.07187397227257938,0.1055466617642053,0.12356161717857267
Banghwa 1-dong,0.06173837445047153,-0.0015891828308857692,-0.01472568211634967,-0.01693582797708759,-0.012320264327686577,0.037141106732229465,-0.014155131181378143,-0.017979442393121207,-0.0008695003640704338,0.01686247692504904,0.07115291799357822,-0.05201376030248844,-0.018038810471809646,0.04954228121500377,0.053757109722042624,0.0025001296692766413,-0.023761984151671772,-0.00842898502087005,-0.002815400018320267,0.05236890751458632
Banghwa 2-dong,0.0546100889399378,-0.03840957273815705,0.030903520197030042,-0.00831261599246775,-0.08035203956044448,-0.018766587397630707,-0.05614453689963474,0.03370288420667117,-0.10754329886575009,-0.01893319927510961,-0.0009153103210011404,-0.07028189181618617,-0.009367880223416319,0.09908778301519494,-0.035311997852538614,0.023622434191686584,0.09220407749786727,0.030243028329561196,-0.024396378619851528,0.09315986205240495
Banghwa 3-dong,0.06831375835766107,-0.09012590433130174,0.021878913322897924,0.04125694644873552,-0.06529768130050465,-0.026995237308432896,0.03139097448967074,0.061610004742834984,-0.007926544720716487,0.01880791465645572,-0.027026529733153143,0.034718936309153736,-0.06582975958761718,0.042616193091347475,-0.05018641868237164,0.021391582590960904,0.02994102746954653,-0.048871740258688505,0.022346232786649226,0.06306168428504495
Hwagok 1-dong,0.09339748068895383,-0.032496950107093754,-0.07259295656549415,-0.1254043247018268,-0.011213320844447146,0.07255019708955482,0.0450808956189926,0.03891940690971363,-0.05321575651811416,0.014265232414721558,0.042427271541767154,0.022937255610510573,0.0094848636265211,0.023302408258527224,0.021871178604397978,-0.11456634425742669,0.05220171185065134,-0.07525659553631268,-0.1066365886666463,-0.09797187158805337
Ujangsan-dong,0.06576111167396818,0.01368995865501554,-0.06981137632152179,5.1404839687959475e-05,0.008413275849902894,0.03680360411519875,-0.026005291246551803,-0.018159504275081735,0.030696831462490068,-0.028079139899465064,-0.03149545964707907,-0.08243364055701571,0.035411499977919904,0.05157153740699059,-0.06238048922211308,-0.030869524110329578,-0.02614614023275768,-0.000980845138409538,-0.007017263485386448,0.023775927097066975
Sindorim-dong,0.0546691010298971,0.03719476540918561,-0.08185933061311615,0.0177253155541715,0.01026787677998274,0.04281146222641096,-0.06781613626879489,0.06632529091924554,0.011498366875871005,-0.016712947446246434,0.022347391379466054,0.13479411911290462,-0.02512327263385051,-0.04196027980014868,0.020317694498585965,-0.030900056269504907,0.041573554235888405,-0.05628929418256642,-0.029007847485764977,0.0492687436690301
Guro 1-dong,0.03895747918905858,0.0267738852458919,-0.03676278288102169,0.04784470160155232,0.047867107024570955,0.03776875422522492,-0.043077396532494754,0.031730943901783416,-0.0340098292188851,0.02247540150315943,0.026214267917880153,0.08220403916319254,-0.06984585677385673,-0.011604114648823926,0.04553905436317553,-0.01236110621904248,0.029783329320971722,0.004377074201787885,-0.007399306118504628,0.041255391751290574
Guro 3-dong,0.01950680598840687,0.08685171872148638,-0.05926625604924065,-0.04269163183307031,-0.03727073236667056,-0.03623628953563133,0.06329523880076722,0.2031086127565465,0.042844763435962545,0.1096548639438767,0.05192685141167566,0.1007702156423833,0.1092445633681877,0.03746828947929234,0.006390640228835862,0.06221851075423037,0.029427864621869745,0.18606271940967498,0.03806024592436598,0.033388986603659666
Guro 4-dong,0.0525502435799078,-0.02770933226870566,0.04142033518307061,-0.1059194873962391,0.1439895288854923,-0.0012915821382355121,-0.02423015561743402,0.04511345044184936,0.10224778296766508,0.03472402058123903,0.002213442666981761,0.018288931797413914,-0.014961211340080747,-0.0013727881629472327,-0.0011628589729175062,-0.07648806472753344,-0.02656073724906291,-0.06443910524602586,-0.028230050894855637,0.12638900007924336
Guro 5-dong,0.03948663615373523,0.012179585046526374,-0.01754455590719914,-0.09041762890498578,0.08068205207362023,0.0281583869569474,-0.07853637946049126,0.10570515897144625,-0.01512209841751764,0.018047816619329724,-0.04077266268166465,0.01737270519706245,0.022052718528450515,0.007498307494804359,0.012037184414614778,-0.10043792743519432,0.12597193575412405,0.03849042750891641,0.0027534210524205677,0.04899773404615341
Gocheok 1-dong,0.049201730004702925,0.00242399257127965,0.011799004856326912,0.00294842536661327,-0.021851569618786423,0.03685170720541911,-0.05621940084144436,0.03159445744647669,-0.01764627380810822,0.01651269934940408,-0.0028738174575987444,-0.024368066267651544,-0.03615567071882749,0.016329058450346524,0.02882772616424288,0.004842314916042899,0.04536002490883234,0.0008543465209007876,0.0015201922494870812,0.006038294741606671
Gocheok 2-dong,0.06405564043534417,-0.013811600132395142,-0.005476556926709701,-0.013904064416929263,-0.001663991358104873,-0.002413085358006615,-0.02137400362193069,-0.009480805612273008,0.05214142080222557,0.011423239108700004,0.015564905192407828,-0.014100332111776403,-0.0029517962219102866,0.04668106338430261,-0.017119155790202418,0.00043956645712904893,0.023113866399914355,-0.04840118495469348,-0.024630324700141308,-0.023308278949464693
Gaebong 2-dong,0.06969487739738663,-0.014942800245345816,-0.02708083779356258,-0.005862854782799306,0.005778377810333815,0.0390999610597696,-0.03645797432769016,0.011118418980660606,-0.007470944486478111,0.049569047452126896,0.02476455109580629,0.021735332876524495,0.0007919034270725574,-0.02761116345530795,-0.014301798949669124,-0.06847274489689173,0.04032444013960821,-0.027207858016343272,-0.04056866319750573,0.030217170562612045
Gaebong 3-dong,0.04754202357890915,0.005903453473306086,0.011479704688457389,0.02008160953452223,0.008816816095312067,0.012632410828031404,-0.01283771354928715,0.002959630479083155,-0.007483091869507085,0.027086307294816352,-0.002995758367599318,-0.008586423080606895,-0.018305642992819778,0.030532003119111965,-0.014172878717433945,-0.029590846960468004,0.035609054229507435,-0.014047997049305429,-0.026941058801711073,0.031573034474367066
Oryu 1-dong,0.049311031332210944,-0.003493350091585351,0.027771841440916843,-0.003636366584973267,0.007804032420750546,0.0072603687781751195,0.004882488867311235,0.003299023468102864,0.0014677702941708415,0.04976884310349048,0.015370434604533816,0.013590045649990704,-0.016095167395292088,0.035552527612870755,0.010199780640427869,-0.030552936418557743,0.015386002990984282,-0.02302328442186108,-0.0395004329089001,0.014967333347692196
Oryu 2-dong,0.07825893280977887,-0.056483716713367244,-0.05418092587402297,0.0032093422718854256,-0.025730073769487816,-0.03556798760473649,-0.08304809232609303,0.059840042537328476,-0.036602417702433214,-0.04600152569537468,0.053507184016556415,0.027949022470273224,-0.011449370087093597,0.03879936612464687,-0.01660446263890375,-0.06884163222225377,0.07548085139228138,-0.06350629068286069,-0.06384540678761884,0.07988475091164003
Sugung-dong,0.05503094822175734,-0.01596466778860459,-0.008155186610253058,0.01576638055681126,-0.011753804434139198,-0.020947800948694924,-0.055754378715480564,0.0441857348813775,-0.07217071463241116,0.025812211876822155,-0.008152428107989862,0.020241529093028142,-0.046339699225195714,0.07381508115482144,0.0005394506951496525,-0.026865040261849698,0.030440307782438107,-0.0006328810638201859,-0.048361594461939814,0.034429540667165644
Garibong-dong,0.026966487046162568,-0.02460842290103715,0.1349928739240662,-0.11589506297428234,0.24048109224851194,-0.07327788661687104,-0.027699242573911813,0.10534660622691111,0.08735118655115844,0.030880124468328267,-0.0540686463159471,-0.05499110117017673,-0.10551276662404124,0.026028095027565677,-0.05698966362448558,-0.07711347235492162,-0.04371538527647867,-0.05569526711652877,-0.04789776249961828,-0.011026347659810433
Guro 2-dong,0.039484619148944106,-0.022154539198848532,0.08658384487428565,-0.21614353343486217,0.1626545958139987,-0.014426978096794872,-0.16857909023905632,0.20766984883740833,0.10865553606638502,-0.0687720108130156,-0.00920930157530041,-0.030400780499634145,-0.14870648959329932,0.03842562068167188,-0.04805962959621713,-0.015636341409366244,-0.04014499283808504,-0.018884540378823932,0.09219165644212589,0.10884221777585878
Gaebong 1-dong,0.06989982719221544,-0.027880823630740126,0.006151705384707192,-0.05261761459646359,-0.013697081953850923,-0.013339176875703547,-0.05667041223132468,2.487696434972054e-05,0.011255497503001371,0.035888577909484666,0.011903204870149925,-0.035640093207108106,-0.04360125108885365,0.07529657625828369,-0.004841290341572242,-0.05278349982333711,0.012268283494244232,-0.020847984972896878,-0.038345962709563405,0.002918158949555056
Gasan-dong,-0.029545655254277072,0.13137803799820086,0.002711366930073284,-0.10312955448445499,-0.05626276623313402,-0.010280476804202946,0.03873434592014058,0.4075276161262544,0.10919295970006869,0.09086480950957893,0.1748910782785197,-0.05220226462857435,0.08256047525974869,0.04101724931740902,-0.19327589857874633,0.1781814594336232,0.12800894862138737,0.4195980455461317,0.034643439841211675,0.027861439683105848
Doksan 1-dong,0.0519087718142254,-0.045542818621283614,-0.012649033288680252,-0.05959492677756482,0.04312925815451012,0.015678286805957807,0.04887298530836482,0.15994256685454183,-0.06419401871190648,-0.05673606944380804,0.034404656553004224,0.026061627631901754,-0.05694129036622672,-0.046150198400287216,0.02793165746501462,-0.011953853886047076,-0.03285529851264073,0.03808481293967673,-0.04853643137157347,-0.002776803053440923
Doksan 2-dong,0.04561700432579469,-0.002668971161059296,0.025788174312993902,-0.01881013371610561,0.05141965984875539,0.03359118890474924,0.03351088603994153,0.01679317806510575,0.014711507665223793,0.017483082602944358,-0.004856514368791277,-0.06512101386002232,-0.0053421260592398595,0.013178430833994746,-0.03200501769831723,0.018357442208695576,-0.05516870196353178,-0.0043983014860337405,-0.011134118508067805,0.01681715754612147
Doksan 3-dong,0.048576886574374006,-0.020295066494204365,0.039104711358966766,-0.09420819342942482,0.11006698903636893,-0.0031910364362923117,0.01337269855855103,0.0932460611604953,0.04058435597552136,-0.025804388984333702,-0.01235840799910165,-0.08697107731898698,-0.03119540535328449,-0.05173772089888338,-0.01814143668434642,-0.009919800677710595,-0.04110971226916537,-0.06518989753924827,0.0036908625294126986,-0.0041198434039324645
Doksan 4-dong,0.039229925555981135,0.00986105570331828,0.03320820073752684,-0.012184398728111182,0.056783467901761864,0.0341677330008649,0.0342348373343254,0.019049031369184653,0.005521869315292031,0.008100619388398471,0.00480608423450213,-0.08574439705562961,0.006771034362095233,0.01655629549969782,-0.030630650470821134,-0.01479727433441482,-0.026258761199954295,-0.0027904890957959013,-0.025883593321982642,0.008453139234232923
Siheung 1-dong,0.06614920666061502,-0.019218142205118763,-0.011607014978077049,-0.10092566015057854,0.026594569355027044,0.0028060056907425607,-0.013094535395057836,0.02871496563534078,-0.005051262616049545,-0.015998074745130045,0.05809139308600705,-0.07180772390608765,-0.0940873814141703,-0.004223785563441741,0.016738044093632314,-0.03218178748516522,-0.049827816630645325,-0.04940810821473069,0.04969474115052488,0.07055044866274249
Siheung 2-dong,0.05565574979913385,-0.020938615535000996,0.006649711759540945,0.06086264955403311,-0.0032674823298413282,0.01832604902773461,0.008709633528189606,0.04861283730064881,0.017174803961676702,-0.016110901645552237,0.030978326689657103,-0.02996893012832277,-0.02881493206635515,-0.05618266734846157,0.01436124759375491,0.08334621321190809,0.0049125503277996484,-0.03070326346504886,-0.011095020437573707,-0.0037236185159449666
